    -0.914     0.858    -0.321     0.607    -0.416    -0.690    -0.975    -0.277     0.435     0.795     0.000     0.000     0.081     0.000     0.272     0.000     0.007     0.640     0.000     0.000     8.000
     0.100     0.421    -0.321    -0.255    -0.722    -0.224     2.349     1.411     0.175     0.873     0.000     0.004     0.000     0.009     0.000     0.000     0.000     0.054     0.933     0.000     9.000
     1.226    -0.452    -0.165    -1.462    -0.110     0.397    -0.144     1.974     0.370    -0.217     0.000     0.010     0.000     0.974     0.000     0.000     0.000     0.011     0.000     0.004     4.000
     0.438     1.732    -0.476    -1.117     1.268     1.070     2.765     0.848     1.019     0.328     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     9.000
     0.325     0.567    -0.321     0.779     0.196     0.138    -0.698    -0.277    -1.187     1.185     0.000     0.000     0.029     0.001     0.023     0.000     0.009     0.937     0.000     0.000     8.000
     0.550     0.130     2.320     1.641     0.962     1.380    -0.975    -0.277    -1.057     0.328     0.000     0.000     0.556     0.010     0.020     0.000     0.002     0.412     0.000     0.000     3.000
    -0.689    -0.307     1.077     0.951     1.268    -0.172    -1.391    -0.137    -0.862     0.873     0.000     0.000     0.261     0.000     0.513     0.000     0.003     0.223     0.000     0.000     5.000
    -0.914     0.276    -0.476     0.434     0.503    -0.276    -0.005    -0.137    -0.992    -0.217     0.000     0.000     0.072     0.000     0.432     0.000     0.020     0.476     0.000     0.000     8.000
    -1.252     1.441    -0.631     0.779    -0.110     1.587    -0.005     0.567     0.824    -0.996     0.000     0.000     0.894     0.000     0.014     0.000     0.000     0.089     0.002     0.000     3.000
    -1.139    -0.743    -0.321    -0.773     0.350    -0.638    -0.282    -0.840    -0.473    -1.229     0.000     0.000     0.000     0.000     0.271     0.000     0.653     0.075     0.000     0.000     7.000
     0.663     0.130    -0.476    -0.083    -0.416    -1.052    -0.005    -0.277    -1.057    -2.943     0.008     0.001     0.000     0.000     0.000     0.005     0.969     0.017     0.000     0.000     7.000
     0.100    -0.598     0.922    -0.083     1.268     0.500    -0.421     0.004     0.759     0.718     0.000     0.000     0.061     0.061     0.006     0.000     0.007     0.864     0.001     0.000     8.000
    -1.364     1.586     1.543    -0.428    -0.263    -0.793    -0.559    -0.277    -1.122     0.250     0.000     0.000     0.165     0.000     0.743     0.000     0.001     0.091     0.000     0.000     5.000
     0.438     0.276     0.767     0.262     0.043     1.225     0.549     2.114    -0.279     0.172     0.000     0.000     0.008     0.910     0.000     0.000     0.000     0.075     0.007     0.000     4.000
