    -1.483     0.122     2.325    -0.264    -0.125     0.939    -0.994     0.418    -0.026    -0.070     0.000     0.001     0.931     0.068     0.000     3.000
     1.136    -1.356    -0.323    -0.972     0.029    -0.236     0.016     0.843    -0.155    -0.305     0.296     0.059     0.000     0.623     0.022     4.000
    -1.710     0.713     0.456     0.444     1.262     0.939    -1.283    -0.431     0.231     0.008     0.000     0.000     0.998     0.002     0.000     3.000
    -0.230     1.599     0.767    -0.264     0.029     1.624     2.468     2.259     1.261     0.478     0.000     0.000     0.015     0.115     0.870     5.000
     1.591    -0.912     0.767    -0.441    -0.741    -0.334     1.459     1.834     0.231    -0.617     0.530     0.001     0.000     0.181     0.289     1.000
    -1.027     0.861     0.923     0.090     0.184    -0.725    -1.283    -0.856    -0.734     1.025     0.000     0.007     0.948     0.044     0.000     3.000
     1.136    -0.617    -0.790    -0.087    -1.357    -0.334     1.603     0.843    -1.055    -0.383     0.301     0.017     0.000     0.681     0.000     4.000
    -1.483     0.565    -0.635     0.444    -0.125     0.156    -0.417    -0.856    -0.541     1.260     0.000     0.003     0.920     0.077     0.000     3.000
    -2.052     0.122    -0.635     1.152     1.108     1.624    -1.139    -1.281    -0.669     1.260     0.000     0.000     0.999     0.001     0.000     3.000
    -0.230    -0.026    -1.569    -0.087    -0.433    -0.431     1.026     0.560     0.489    -0.617     0.004     0.054     0.006     0.925     0.011     4.000
     0.567    -0.617    -0.323    -0.795    -1.049     0.058    -0.706     0.277    -0.348    -0.305     0.034     0.136     0.001     0.829     0.001     4.000
     0.567     0.122    -0.323     0.975     0.184     0.743     0.160     0.984     1.261     0.478     0.000     0.000     0.009     0.321     0.670     5.000
     0.908     0.122    -0.012     1.152     0.646     0.058    -0.129     2.400     1.711     0.712     0.000     0.000     0.000     0.008     0.992     5.000
     1.250    -1.356    -0.635    -1.326    -3.669    -0.921     2.036     0.277     2.226     0.087     0.999     0.000     0.000     0.000     0.001     1.000
    -0.572    -0.321    -0.946    -0.264    -0.741     0.156    -0.273     0.135    -0.734     1.260     0.000     0.012     0.053     0.935     0.000     4.000
    -0.344     0.713     0.456    -2.034     0.800     0.058    -0.994    -0.431     1.583     0.478     0.000     0.024     0.382     0.493     0.101     4.000
    -0.458    -0.026     2.013    -0.087     0.954     1.331    -1.283     0.135    -0.991    -3.120     0.000     0.201     0.725     0.074     0.000     3.000
    -0.572     0.122     1.235     0.267     0.338     0.254    -1.139     0.418    -1.184     1.181     0.000     0.001     0.803     0.196     0.000     3.000
     1.250    -0.912     0.144    -0.972     0.029    -1.410    -0.706     0.843     1.776    -0.148     0.054     0.004     0.000     0.033     0.908     5.000
    -0.913     0.713     1.235     0.621     1.725     0.841    -0.129     1.409     0.489     1.260     0.000     0.000     0.974     0.025     0.001     3.000
    -1.483     0.565     2.637     2.037     1.262    -0.529     0.016    -0.573    -0.927     1.260     0.000     0.000     0.999     0.001     0.000     3.000
    -0.458     0.122    -0.167    -0.264    -1.203     0.841     0.016     0.984     0.038    -0.930     0.001     0.010     0.022     0.965     0.002     4.000
     1.364    -2.537    -0.167    -0.795    -1.049    -0.529     0.449    -1.847     2.483    -2.964     0.999     0.001     0.000     0.000     0.000     1.000
     1.478    -1.060    -0.167     0.090    -1.512    -2.291    -0.561    -0.431     0.103     1.260     0.560     0.186     0.000     0.253     0.001     1.000
     0.111    -1.208     0.456    -1.503     0.492    -0.236    -0.706    -2.130    -0.927    -2.573     0.000     0.999     0.000     0.000     0.000     2.000
     0.681     0.270    -1.413    -0.972    -1.203     1.233    -0.417     1.692     2.162     0.008     0.000     0.000     0.000     0.016     0.984     5.000
    -0.913     1.304    -0.167    -1.857     1.416     1.428    -1.283     0.135     0.167     0.869     0.000     0.000     0.973     0.027     0.000     3.000
     1.250     0.565    -1.413    -0.264    -0.279     0.450     1.026    -0.148     4.028    -0.148     0.000     0.000     0.000     0.000     1.000     5.000
    -0.116     1.304     1.546    -1.503     0.492     0.743    -0.994     1.409     2.805     1.181     0.000     0.000     0.002     0.004     0.995     5.000
    -1.824     1.895    -0.167     0.090     1.570    -0.040    -0.850     0.418     0.296     1.260     0.000     0.000     0.999     0.001     0.000     3.000
     2.730    -1.208    -2.504    -2.919    -1.357     0.156     2.901     0.277     1.776    -1.478     0.999     0.000     0.000     0.000     0.001     1.000
    -0.799     1.452     0.456     0.975    -0.125    -0.040    -0.129     0.701    -0.219     0.556     0.000     0.000     0.830     0.170     0.000     3.000
    -1.255     1.156    -1.413     1.683     1.570     1.918    -1.139    -0.998    -0.605     0.556     0.000     0.000     0.999     0.001     0.000     3.000
     0.111     0.122     0.300    -0.972    -0.433    -1.019    -0.129    -1.706     1.969     0.947     0.007     0.366     0.014     0.529     0.083     4.000
    -0.002     0.417     0.923    -1.680    -0.125     0.645    -0.561    -0.007     1.197    -0.383     0.001     0.025     0.064     0.771     0.139     4.000
    -0.344    -0.912    -0.790    -1.680    -0.741     0.254    -0.994    -0.573     1.068    -1.556     0.057     0.857     0.001     0.084     0.001     2.000
     1.136    -0.912    -0.790    -0.087     0.184     0.254    -0.706    -0.290    -0.155     0.478     0.011     0.101     0.004     0.881     0.004     4.000
     0.453    -0.174    -1.569    -0.264     1.108     1.624     2.613     1.692     1.840     0.634     0.000     0.000     0.000     0.005     0.995     5.000
     0.111     0.122    -0.012    -1.149    -1.512    -0.138     1.314     0.277     0.553    -0.461     0.068     0.028     0.001     0.887     0.015     4.000
    -1.141    -0.026    -1.258     0.090     1.108     1.820     2.036     0.843     0.617     1.260     0.000     0.000     0.530     0.458     0.012     3.000
     1.250    -0.617     1.858     1.329     0.184     0.352    -0.417     1.834     1.454     0.008     0.000     0.000     0.000     0.014     0.986     5.000
    -0.116    -0.026    -1.258    -0.795     0.338    -1.117    -1.427    -2.130    -1.184     0.556     0.000     0.973     0.009     0.019     0.000     2.000
    -0.458    -0.026     2.637    -0.441    -0.587     0.645    -0.273     0.560     0.296     0.556     0.000     0.001     0.242     0.753     0.004     4.000
     0.453    -0.174     1.079    -0.618    -0.587     0.939     1.603     0.701     1.454    -1.321     0.022     0.001     0.000     0.118     0.859     5.000
    -0.230     0.713     0.300     1.152    -0.433     1.135    -0.994    -0.007     0.167     0.243     0.000     0.002     0.590     0.408     0.000     3.000
    -0.572     1.008    -0.167     0.267     1.570     0.939     0.016     0.418    -0.605     1.103     0.000     0.000     0.958     0.042     0.000     3.000
    -0.116    -0.321    -0.323     0.444    -0.279    -0.627    -0.561    -0.573    -0.798    -0.774     0.000     0.754     0.020     0.225     0.000     2.000
    -0.913     1.008    -0.323     1.683     0.338    -1.117    -0.129    -0.290    -0.541    -0.226     0.000     0.025     0.863     0.112     0.000     3.000
     1.022     0.270     1.546     1.152    -1.820     0.156    -0.850     1.551    -0.219     0.321     0.001     0.000     0.003     0.986     0.010     4.000
    -0.913     0.861    -0.323     0.621    -0.433    -0.725    -0.994    -0.290     0.424     0.790     0.000     0.016     0.615     0.369     0.000     3.000
     0.111     0.417    -0.323    -0.264    -0.741    -0.236     2.468     1.409     0.167     0.869     0.000     0.000     0.002     0.971     0.026     4.000
     1.250    -0.469    -0.167    -1.503    -0.125     0.352    -0.129     1.976     0.360    -0.226     0.017     0.001     0.000     0.465     0.517     5.000
     0.453     1.747    -0.479    -1.149     1.262     1.037     2.901     0.843     1.003     0.321     0.000     0.000     0.025     0.241     0.734     5.000
     0.339     0.565    -0.323     0.798     0.184     0.156    -0.706    -0.290    -1.184     1.181     0.000     0.007     0.362     0.631     0.000     4.000
     0.567     0.122     2.325     1.683     0.954     1.331    -0.994    -0.290    -1.055     0.321     0.000     0.001     0.898     0.101     0.000     3.000
    -0.686    -0.321     1.079     0.975     1.262    -0.138    -1.427    -0.148    -0.862     0.869     0.000     0.003     0.949     0.048     0.000     3.000
    -0.913     0.270    -0.479     0.444     0.492    -0.236     0.016    -0.148    -0.991    -0.226     0.000     0.053     0.673     0.274     0.000     3.000
    -1.255     1.452    -0.635     0.798    -0.125     1.722     0.016     0.560     0.810    -1.008     0.000     0.000     0.900     0.099     0.001     3.000
    -1.141    -0.765    -0.323    -0.795     0.338    -0.627    -0.273    -0.856    -0.476    -1.243     0.000     0.956     0.013     0.031     0.000     2.000
     0.681     0.122    -0.479    -0.087    -0.433    -1.117     0.016    -0.290    -1.055    -2.964     0.006     0.980     0.000     0.014     0.000     2.000
     0.111    -0.617     0.923    -0.087     1.262     0.547    -0.417    -0.007     0.746     0.712     0.000     0.007     0.284     0.648     0.061     4.000
    -1.369     1.599     1.546    -0.441    -0.279    -0.725    -0.561    -0.290    -1.120     0.243     0.000     0.003     0.963     0.034     0.000     3.000
     0.453     0.270     0.767     0.267     0.029     1.331     0.593     2.117    -0.283     0.165     0.000     0.000     0.032     0.925     0.043     4.000
    -0.344     0.565     1.235     0.798    -2.282    -0.627    -0.129    -0.007    -0.541    -0.774     0.001     0.135     0.028     0.836     0.000     4.000
    -0.686    -0.026    -0.946    -1.149     0.029    -0.431     0.304    -0.573    -1.120     0.087     0.000     0.403     0.082     0.515     0.000     4.000
    -0.458    -0.912     0.300     1.329    -0.279    -0.823    -1.139    -0.715    -0.669    -1.087     0.000     0.925     0.016     0.059     0.000     2.000
     0.908    -1.208    -0.167    -1.149    -1.203    -1.215     1.459    -0.431     2.290    -1.165     0.982     0.002     0.000     0.001     0.016     1.000
    -0.572     1.008     0.767     1.506     1.570     0.547    -0.129     0.984     0.746    -1.399     0.000     0.000     0.949     0.045     0.006     3.000
     0.225    -1.060     0.300    -1.326    -1.666    -1.508    -0.561    -0.573    -0.991    -0.226     0.058     0.874     0.000     0.068     0.000     2.000
    -2.166     2.190     1.079     0.975     1.879     1.820    -0.417     0.701    -0.026     1.260     0.000     0.000     1.000     0.000     0.000     3.000
    -1.141    -0.765    -1.102     0.090    -0.279     0.939    -1.139    -0.431    -0.862    -0.617     0.000     0.365     0.269     0.366     0.000     4.000
    -0.458    -0.321    -0.012    -0.441     1.108     0.058    -0.273     0.277     1.197     1.103     0.000     0.004     0.274     0.633     0.089     4.000
    -0.230     0.713    -2.037    -0.795    -0.741    -0.921    -0.273    -0.290    -0.090     0.712     0.000     0.114     0.019     0.867     0.000     4.000
     1.364    -0.617    -0.012     0.621    -1.666    -0.725     0.737    -0.007     1.390    -0.617     0.861     0.006     0.000     0.049     0.084     1.000
    -0.458     1.156    -0.790    -0.972    -0.279    -0.529    -0.561     0.277    -0.283     0.869     0.000     0.010     0.205     0.785     0.000     4.000
    -0.230     0.417     0.923     1.683     0.184     0.547    -0.706     1.551    -1.184     0.790     0.000     0.000     0.656     0.344     0.000     3.000
     1.705    -1.060     0.144     0.975    -0.895     0.254    -0.561     1.409    -1.055     0.712     0.012     0.002     0.000     0.983     0.003     4.000
     0.453     0.861     1.390     0.090     0.954    -0.334     0.016    -0.715     0.231     1.103     0.000     0.006     0.569     0.423     0.002     3.000
    -1.938     0.270     0.767    -0.795     0.338     0.841    -0.850    -0.856     0.424    -1.087     0.000     0.026     0.950     0.024     0.000     3.000
    -0.799     1.156     0.300    -0.087     0.492     0.841     0.304    -0.290    -0.541    -0.226     0.000     0.002     0.905     0.094     0.000     3.000
    -1.027    -0.765     0.456    -0.441     0.646    -0.138    -1.283    -0.148    -0.541     0.087     0.000     0.159     0.553     0.288     0.000     3.000
    -0.116    -0.469     1.235    -0.441    -1.203     0.058    -1.427    -0.290    -1.055    -0.305     0.001     0.371     0.035     0.594     0.000     4.000
    -0.458     1.008    -0.946     0.975     0.338    -1.215    -0.561    -0.431    -0.669     0.478     0.000     0.059     0.631     0.309     0.000     3.000
     0.111     0.417     0.923     0.267    -0.125    -0.040     1.170     0.418    -0.991     0.087     0.000     0.006     0.092     0.901     0.000     4.000
    -0.799    -0.026    -1.413    -0.795     0.646    -1.998    -1.571    -1.423    -0.862     1.260     0.000     0.868     0.072     0.060     0.000     2.000
    -0.913    -0.174     1.546     0.798     0.029    -0.236    -0.561    -0.431    -0.283    -0.226     0.000     0.060     0.725     0.216     0.000     3.000
    -0.458    -0.765     0.923    -0.441    -0.895    -0.431     0.016    -0.715    -0.283     0.478     0.002     0.275     0.028     0.695     0.000     4.000
    -0.572    -0.617     0.300     0.444    -0.125     0.743    -0.561    -0.573     0.424     0.947     0.000     0.016     0.320     0.663     0.001     4.000
    -1.027     1.008     0.300     0.621     0.954    -1.312     0.016    -0.998    -0.026    -0.383     0.000     0.071     0.883     0.046     0.000     3.000
    -0.002     0.417    -1.569     0.621    -0.741    -1.606    -0.417    -0.998     1.454    -0.305     0.003     0.735     0.004     0.253     0.005     2.000
    -0.572     0.270    -0.635     0.621     0.492     1.331     1.170     0.843    -1.120     0.790     0.000     0.000     0.475     0.525     0.000     4.000
    -0.230     0.417     1.235     1.152    -1.666    -0.529     1.026     1.551    -0.991     0.008     0.000     0.001     0.017     0.982     0.000     4.000
     0.225    -0.617     1.079    -0.795    -0.125    -1.215     0.160     0.135     1.776     0.165     0.022     0.030     0.001     0.283     0.663     5.000
     1.819    -1.799    -0.167    -0.795     0.184     0.352     0.449     1.268     0.360     1.103     0.164     0.000     0.000     0.295     0.541     5.000
    -0.116    -0.912     0.300     0.090     0.029    -0.823    -0.273    -0.715     0.167     0.165     0.002     0.535     0.021     0.441     0.000     2.000
    -0.686     1.304    -0.167    -0.972     0.184     1.428     0.593     0.418    -0.412     1.260     0.000     0.000     0.686     0.314     0.000     3.000
    -0.458     1.599     1.702    -0.264     0.338     0.058    -0.994    -0.148    -0.927     0.869     0.000     0.000     0.956     0.043     0.000     3.000
     1.478    -0.026     0.612     1.329    -0.279     0.352    -0.417     1.126    -0.927    -0.383     0.001     0.004     0.007     0.985     0.004     4.000
    -1.255     0.861     1.235     1.683     1.416    -0.040     0.304     0.843    -0.927     0.321     0.000     0.000     0.992     0.008     0.000     3.000
    -0.002     0.122     0.767     0.621     1.416     1.428     0.160     0.135     0.167     0.399     0.000     0.000     0.768     0.228     0.004     3.000
     0.111    -0.321     1.858     0.798    -1.357    -1.019    -0.417     0.418     0.553     1.260     0.001     0.005     0.013     0.972     0.008     4.000
     1.250    -0.617    -0.479    -1.857    -1.666     0.156     3.190     0.135    -0.412    -2.260     0.998     0.001     0.000     0.001     0.000     1.000
    -1.027    -0.174     0.144    -0.618    -0.741    -0.921    -0.129    -0.715    -0.862     0.008     0.000     0.615     0.068     0.318     0.000     2.000
    -0.230     1.304     2.325     1.506     0.646     0.450    -0.706     1.834     0.103     1.260     0.000     0.000     0.924     0.075     0.002     3.000
     1.364    -0.469     0.456     0.444    -0.587    -0.040     0.593     0.843     3.255    -0.774     0.000     0.000     0.000     0.000     1.000     5.000
    -0.002     0.565    -0.635    -0.264     0.338     0.352    -0.850    -0.290    -0.541     0.556     0.000     0.022     0.353     0.624     0.000     4.000
     1.022    -3.572    -1.258    -0.441    -2.899     0.547    -0.561    -1.281    -0.734    -1.165     0.998     0.002     0.000     0.000     0.000     1.000
     0.795     0.861    -1.102     1.329     0.184     0.352     0.593     1.976    -0.026     0.947     0.000     0.000     0.019     0.921     0.060     4.000
    -0.002     0.861    -0.479     0.975    -1.049    -1.117     0.304     1.692     0.360     0.243     0.000     0.001     0.010     0.974     0.015     4.000
     0.225    -0.321     0.612    -0.264    -0.433    -2.879    -0.417    -1.139     1.390    -0.696     0.013     0.971     0.000     0.016     0.001     2.000
     0.339    -0.174    -0.323    -0.264     1.416     0.547     0.160    -0.007    -0.734     0.556     0.000     0.013     0.248     0.738     0.000     4.000
    -0.572    -1.208     0.300    -0.441    -0.433    -0.921    -1.427    -0.148    -0.862    -0.070     0.000     0.759     0.013     0.227     0.000     2.000
    -1.938    -0.174     0.767    -0.795    -0.433     0.645    -0.994    -0.856     0.939    -0.617     0.000     0.109     0.764     0.128     0.000     3.000
     0.681     0.861     0.612     0.444    -0.125    -0.334     1.314     1.126    -0.026     1.260     0.000     0.000     0.019     0.957     0.023     4.000
     0.225    -0.912    -0.012    -0.441    -0.433    -2.193    -0.994    -1.423    -0.991     0.478     0.000     0.981     0.000     0.018     0.000     2.000
    -0.686    -0.765     0.456    -0.264    -1.357     0.450     0.160    -1.423    -0.927     0.869     0.001     0.251     0.062     0.686     0.000     4.000
     0.453    -0.026     1.079     0.621    -0.279    -2.487    -0.561    -1.989     0.360    -0.148     0.000     0.983     0.001     0.015     0.000     2.000
     0.908     0.417     0.923     1.506     0.646     0.939    -1.139     2.400     1.711     1.260     0.000     0.000     0.001     0.009     0.990     5.000
     0.795     1.008     1.702     0.267     0.338     0.450    -1.139     1.126     1.132     0.008     0.000     0.000     0.062     0.281     0.657     5.000
     1.364     0.270     0.144    -0.264    -1.820    -1.117     0.304     1.409    -0.090     0.478     0.040     0.002     0.000     0.937     0.021     4.000
    -0.230    -0.321    -0.323    -1.149    -0.587    -0.334    -0.706    -0.715    -0.862     0.947     0.000     0.248     0.035     0.717     0.000     4.000
    -1.596     1.747     0.456     1.329     1.108     0.547    -0.561     0.135    -0.219     0.478     0.000     0.000     0.999     0.001     0.000     3.000
    -1.596     1.452     0.300     1.329     1.108     0.547     0.016    -0.431    -1.055    -0.461     0.000     0.000     0.998     0.002     0.000     3.000
    -0.230    -0.026    -0.946    -1.326    -0.279     0.156    -0.273    -0.007     0.231     0.399     0.000     0.047     0.026     0.926     0.002     4.000
    -1.369     0.713     1.235    -0.264     0.954    -0.236    -1.427    -0.715    -0.991     1.103     0.000     0.001     0.993     0.006     0.000     3.000
     0.453    -0.765    -0.479     1.152     0.646    -1.312    -0.561    -0.856    -0.605    -0.226     0.000     0.856     0.009     0.134     0.000     2.000
    -0.344    -0.174    -0.167    -1.857    -1.049     0.156     0.737    -1.706    -0.283    -1.791     0.009     0.970     0.000     0.020     0.000     2.000
    -0.002    -0.912     0.144     0.444    -0.895     0.254     0.160    -0.148    -0.541     0.947     0.001     0.021     0.014     0.963     0.000     4.000
    -1.369     0.713     0.300    -0.972     0.954     0.743     0.160     1.409     0.939    -0.226     0.000     0.000     0.788     0.198     0.014     3.000
    -1.255     0.713    -0.323    -2.565     0.954     0.352     0.016    -0.998     1.325    -1.634     0.000     0.541     0.327     0.130     0.002     2.000
    -1.483     0.122     2.325     0.798    -0.433    -0.823    -1.139    -1.706    -0.927    -0.070     0.000     0.159     0.821     0.020     0.000     3.000
    -1.483     1.156     0.923     0.798     1.416     0.743    -0.850    -0.431    -0.605     1.260     0.000     0.000     0.999     0.001     0.000     3.000
    -0.799    -0.174     1.702    -0.087     0.029     0.645    -0.273    -0.856     0.231    -0.696     0.000     0.108     0.621     0.271     0.000     3.000
    -2.052     1.452     0.300     1.683     1.570     0.352    -0.994    -0.998    -1.120     1.260     0.000     0.000     1.000     0.000     0.000     3.000
    -0.572    -0.469     0.144    -0.264    -0.125    -0.040     0.160    -0.148    -0.348    -0.539     0.001     0.240     0.082     0.678     0.000     4.000
     0.567    -0.765    -2.348    -1.503     0.492     1.428     1.603     0.135     1.132    -0.617     0.078     0.010     0.000     0.387     0.525     5.000
    -0.799     0.713     0.144     0.090     0.029     1.526     0.304     0.843     0.553     0.869     0.000     0.000     0.587     0.408     0.005     3.000
    -0.572     1.008    -1.725    -0.264    -0.433    -1.508    -0.994    -0.856     0.296    -0.696     0.000     0.864     0.023     0.112     0.000     2.000
    -0.344     0.270     0.612    -2.034    -0.433    -0.921    -0.561    -0.148    -0.862     0.634     0.000     0.171     0.056     0.773     0.000     4.000
    -1.255     1.452     2.013     0.444    -0.895     1.233    -1.283    -0.148     0.682     0.634     0.000     0.000     0.972     0.028     0.000     3.000
    -0.686     1.304     1.546    -0.795     1.108     0.743     0.449    -1.281    -0.605     0.478     0.000     0.001     0.982     0.017     0.000     3.000
    -0.344    -0.026    -0.323     0.444    -0.895    -0.921     1.026    -0.715    -0.155    -0.226     0.002     0.373     0.016     0.608     0.000     4.000
    -0.458     0.713     1.079     0.267    -0.279     0.645     2.180     0.277     0.617    -0.226     0.000     0.001     0.165     0.810     0.023     4.000
    -0.913     0.122     0.456     0.621    -0.433    -0.236    -1.139    -0.715    -0.669    -0.696     0.000     0.363     0.440     0.197     0.000     3.000
    -0.572    -0.469    -1.413     1.329     0.184     0.841    -0.706    -1.281    -0.476     0.243     0.000     0.163     0.500     0.337     0.000     3.000
    -0.686    -0.026     0.144     0.798    -0.433    -0.823     0.160    -0.573    -0.669    -2.025     0.000     0.918     0.017     0.064     0.000     2.000
     0.225     0.122    -0.167    -0.441    -0.279    -1.998     0.160    -0.431     0.489    -0.226     0.006     0.640     0.003     0.349     0.002     2.000
     0.908    -0.912     0.456    -0.441    -0.895     2.211     0.737     1.409    -1.120    -1.008     0.028     0.002     0.001     0.967     0.002     4.000
     0.111    -0.469     0.767    -0.087    -0.433     0.450     0.016    -0.856    -0.991    -1.478     0.003     0.764     0.015     0.217     0.000     2.000
     0.339     0.565    -0.635    -0.441     0.800    -2.096    -0.417    -1.847     0.617    -1.321     0.000     0.995     0.001     0.004     0.000     2.000
    -0.572     0.417     1.702     0.267    -0.587     0.058     0.160    -0.290    -1.055    -0.148     0.000     0.030     0.494     0.476     0.000     3.000
     0.453    -0.174    -0.323     0.444     0.029     0.939     0.449     1.834     0.167     0.165     0.000     0.000     0.009     0.886     0.104     4.000
     1.705    -0.617    -1.725    -2.919     0.492    -0.334    -1.571    -0.998    -0.283    -0.305     0.053     0.890     0.000     0.056     0.000     2.000
    -0.230    -0.321     0.300     0.267     1.108     0.939    -0.994     0.277    -1.184     0.712     0.000     0.002     0.738     0.259     0.000     3.000
    -1.369     1.599     0.923     1.683     0.338    -0.725     0.160     0.135    -0.927     0.008     0.000     0.000     0.988     0.012     0.000     3.000
    -0.686    -1.208    -0.635    -0.087     0.029    -0.236    -1.571    -0.998    -1.120    -0.461     0.000     0.943     0.014     0.043     0.000     2.000
     1.364    -0.617     1.390     0.090     0.338     0.547    -0.706     1.126     0.875     0.087     0.001     0.000     0.001     0.188     0.809     5.000
     0.908     0.565    -0.167    -0.087    -0.279     0.058     0.016     0.701     1.132    -0.461     0.002     0.003     0.002     0.440     0.553     5.000
    -0.116    -1.208    -1.413     0.090    -0.279    -1.019     0.016    -0.715    -0.476    -0.070     0.005     0.837     0.001     0.156     0.000     2.000
    -0.572    -0.617    -0.167    -1.326     0.184     0.156    -1.427    -0.007     0.489    -0.070     0.000     0.216     0.094     0.688     0.002     4.000
     0.795    -0.765    -0.479    -0.087    -1.512    -0.138     1.891    -0.007    -0.155     0.947     0.153     0.007     0.000     0.837     0.002     4.000
    -1.141     0.122    -0.323    -0.264     1.416     0.450     1.314    -0.715     0.682     0.321     0.000     0.006     0.834     0.159     0.001     3.000
    -1.710     1.452     0.456     0.621     1.262    -0.236    -0.706     0.277    -0.862    -0.696     0.000     0.000     0.997     0.002     0.000     3.000
    -1.141    -0.026     0.767     0.798    -0.741     0.352    -1.283    -0.007    -1.120    -0.070     0.000     0.023     0.735     0.242     0.000     3.000
     0.567     1.452    -0.167    -0.264     0.800     1.331     4.056     1.268     2.419     0.321     0.000     0.000     0.000     0.001     0.999     5.000
     2.047    -1.651    -0.635    -0.972    -1.203     2.701     2.613     2.259     1.969     1.103     0.002     0.000     0.000     0.000     0.998     5.000
    -0.116     0.861    -0.012     0.798     0.646    -0.725    -1.427    -1.564    -1.184     0.790     0.000     0.084     0.841     0.075     0.000     3.000
    -1.483     0.270    -0.167     1.683     0.954     1.624     0.160    -0.148    -0.605    -0.148     0.000     0.000     0.990     0.010     0.000     3.000
     1.478    -1.799     1.390    -2.742     0.184    -0.040    -0.994     0.135    -0.605     0.947     0.298     0.087     0.000     0.611     0.003     4.000
     0.453     1.008    -0.790    -1.503     1.262     1.331    -1.571    -0.573    -0.991     1.103     0.000     0.004     0.721     0.275     0.000     3.000
     1.478    -1.208     0.456     0.267     1.725     0.547    -1.139    -0.290     1.583     1.103     0.000     0.001     0.002     0.056     0.941     5.000
     2.958     0.713    -0.479    -1.149     0.029     0.156     2.036     1.551     3.127    -0.539     0.000     0.000     0.000     0.000     1.000     5.000
    -1.141     1.156     1.702     0.444     1.725     1.233    -1.283     0.560     1.583     0.947     0.000     0.000     0.996     0.003     0.001     3.000
     0.453    -0.469     1.390     1.506    -0.433     0.547     0.881     0.135    -0.283     0.869     0.000     0.002     0.043     0.953     0.002     4.000
     0.111    -0.765     1.546     0.090    -0.279    -0.431     1.026    -1.139     1.132     1.181     0.009     0.050     0.024     0.876     0.040     4.000
     0.111     0.713    -0.012     0.267    -0.279     0.743    -0.706     1.409     0.103     0.399     0.000     0.000     0.104     0.886     0.010     4.000
    -1.710     0.861    -0.635     1.329     1.725    -0.040    -1.571    -2.555    -1.184     1.181     0.000     0.001     0.999     0.000     0.000     3.000
     0.908    -0.026    -0.323    -0.441     1.416     0.547     0.737     0.135     0.038    -0.774     0.001     0.042     0.037     0.864     0.055     4.000
     0.453     0.713     0.767    -0.795     1.725    -0.236    -0.850    -0.007    -0.669     0.321     0.000     0.015     0.654     0.331     0.000     3.000
     0.795     1.156     0.300    -0.441     0.492     1.624     0.449     1.551     0.682    -0.852     0.000     0.000     0.019     0.322     0.659     5.000
    -0.913    -0.174     1.079    -0.087     1.108    -0.334    -1.283    -0.431    -0.219     0.634     0.000     0.014     0.910     0.076     0.000     3.000
     0.681     0.417    -0.167     0.621     1.108    -0.138     0.304    -0.856    -0.283     0.790     0.000     0.031     0.281     0.687     0.001     4.000
     0.795     0.270    -2.348    -0.795     0.492    -0.921     0.016     0.418    -0.283    -0.696     0.004     0.289     0.002     0.703     0.002     4.000
     0.111     0.861    -0.635    -0.441    -0.125     1.233    -1.283    -0.148     1.390    -1.634     0.000     0.087     0.123     0.630     0.159     4.000
